  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
171160 99999 201009121200 330   9 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   76   63 1009.7 *****  998.1 *** *** *****  0.00 ***** ***** **
171160 99999 201009121500 310   6 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   74   63 1010.4 *****  998.8 *** *** ***** ***** ***** ***** **
171160 99999 201009121800 320   2 ***  69 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   70   59 1012.6 ***** 1000.9  79 *** ***** ***** *****  0.00 **
171160 99999 201009130600 250   1 ***  98 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   65   65 1014.0 ***** 1002.3 ***  64 ***** ***** *****  0.94 **
171160 99999 201009130700 220   2 *** 118 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   65   65 1014.3 ***** 1002.6 *** *** ***** ***** ***** ***** **
171160 99999 201009130800 230   3 *** 118 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   68   64 1014.7 ***** 1003.0 *** *** ***** ***** ***** ***** **
171160 99999 201009130900 220   5 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   71   61 1014.7 ***** 1003.0 *** *** ***** ***** ***** ***** **
171160 99999 201009131000 220   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   72   62 1014.8 ***** 1003.1 *** *** ***** ***** ***** ***** **
171160 99999 201009131100 260   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   74   56 1014.4 ***** 1002.7 *** *** ***** ***** ***** ***** **
171160 99999 201009131200 340   8 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   73   56 1014.2 ***** 1002.5 *** *** *****  0.00 ***** ***** **
171160 99999 201009131400 320   5 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   75   51 1014.5 ***** 1002.8 *** *** ***** ***** ***** ***** **
171160 99999 201009131500 310   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   74   50 1014.7 ***** 1003.0 *** *** ***** ***** ***** ***** **
171160 99999 201009131800 ***   0 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   64   58 1015.8 ***** 1004.0  75 *** ***** ***** *****  0.00 **
171160 99999 201009132100 ***   0 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   60   57 1016.0 ***** 1004.2 *** *** ***** ***** ***** ***** **
171160 99999 201009140000 ***   0 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   58   56 1015.6 ***** 1003.8 *** *** *****  0.00 ***** ***** **
171160 99999 201009140300 070   1 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   56   56 1015.7 ***** 1003.9 *** *** ***** ***** ***** ***** **
171160 99999 201009140600 ***   0 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   63   58 1016.1 ***** 1004.3 ***  56 ***** ***** *****  0.00 **
171160 99999 201009140700 ***   0 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   68   58 1016.4 ***** 1004.6 *** *** ***** ***** ***** ***** **
171160 99999 201009140800 280   1 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   70   56 1016.3 ***** 1004.5 *** *** ***** ***** ***** ***** **
171160 99999 201009140900 060   2 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   73   56 1016.4 ***** 1004.6 *** *** ***** ***** ***** ***** **
171160 99999 201009141000 010   3 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   75   55 1015.9 ***** 1004.2 *** *** ***** ***** ***** ***** **
171160 99999 201009141100 020   5 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   76   58 1015.6 ***** 1003.9 *** *** ***** ***** ***** ***** **
171160 99999 201009141200 010   5 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   77   58 1015.3 ***** 1003.6 *** *** *****  0.00 ***** ***** **
171160 99999 201009141300 020   5 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   78   60 1015.1 ***** 1003.4 *** *** ***** ***** ***** ***** **
171160 99999 201009141500 020   5 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   76   60 1014.7 ***** 1002.9 *** *** ***** ***** ***** ***** **
171160 99999 201009141800 080   1 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   69   61 1016.1 ***** 1004.3  78 *** ***** ***** *****  0.00 **
171160 99999 201009142100 050   1 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   66   60 1015.9 ***** 1004.2 *** *** ***** ***** ***** ***** **
171160 99999 201009150000 080   1 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   64   60 1015.2 ***** 1003.5 *** *** *****  0.00 ***** ***** **
171160 99999 201009150300 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   60   58 1015.5 ***** 1003.8 *** *** ***** ***** ***** ***** **
171160 99999 201009150600 200   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   65   59 1016.6 ***** 1004.8 ***  59 ***** ***** *****  0.00 **
171160 99999 201009150800 040   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   74   61 1016.4 ***** 1004.7 *** *** ***** ***** ***** ***** **
171160 99999 201009150900 060   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   77   60 1016.0 ***** 1004.3 *** *** ***** ***** ***** ***** **
171160 99999 201009151000 070   5 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   78   59 1015.5 ***** 1003.9 *** *** ***** ***** ***** ***** **
171160 99999 201009151100 010   7 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   79   59 1015.3 ***** 1003.7 *** *** ***** ***** ***** ***** **
171160 99999 201009151200 360  11 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   80   59 1014.7 ***** 1003.1 *** *** *****  0.00 ***** ***** **
171160 99999 201009151300 360  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   80   59 1014.2 ***** 1002.6 *** *** ***** ***** ***** ***** **
171160 99999 201009151400 180  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   79   60 1013.9 ***** 1002.4 *** *** ***** ***** ***** ***** **
171160 99999 201009151500 360   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   78   61 1013.9 ***** 1002.2 *** *** ***** ***** ***** ***** **
171160 99999 201009151800 210   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   70   60 1015.0 ***** 1003.3  81 *** ***** ***** *****  0.00 **
171160 99999 201009152100 210   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   66   60 1014.8 ***** 1003.2 *** *** ***** ***** ***** ***** **
171160 99999 201009160000 060   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   62   60 1015.0 ***** 1003.3 *** *** *****  0.00 ***** ***** **
171160 99999 201009160300 060   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   58   58 1014.5 ***** 1002.8 *** *** ***** ***** ***** ***** **
171160 99999 201009160600 350   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   63   62 1014.8 ***** 1003.1 ***  58 ***** ***** *****  0.00 **
171160 99999 201009160700 060   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   70   61 1014.8 ***** 1003.1 *** *** ***** ***** ***** ***** **
171160 99999 201009160800 060   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   73   62 1014.8 ***** 1003.1 *** *** ***** ***** ***** ***** **
171160 99999 201009160900 090   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   62 1014.3 ***** 1002.7 *** *** ***** ***** ***** ***** **
171160 99999 201009161000 270   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   79   62 1013.5 ***** 1002.0 *** *** ***** ***** ***** ***** **
171160 99999 201009161100 350   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   81   62 1012.9 ***** 1001.3 *** *** ***** ***** ***** ***** **
171160 99999 201009161200 040   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   59 1012.4 ***** 1000.8 *** *** *****  0.00 ***** ***** **
171160 99999 201009161300 020   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   60 1011.8 ***** 1000.2 *** *** ***** ***** ***** ***** **
171160 99999 201009161400 010   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   59 1011.3 ***** 1000.0 *** *** ***** ***** ***** ***** **
171160 99999 201009161500 360   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   79   60 1011.8 ***** 1000.1 *** *** ***** ***** ***** ***** **
